comune,provincia,regione,nome,idCandidato,anno,voti
GINOSA,TARANTO,PUGLIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,DE PALMA VITO,2016,122
GINOSA,TARANTO,PUGLIA,MOVIMENTO 5 STELLE.IT,PARISI VITO,2016,2988
GINOSA,TARANTO,PUGLIA,LISTA CIVICA - INGLESE PER GINOSA E MARINA DI GINOSA,INGLESE CRISTIANO,2016,1796
GINOSA,TARANTO,PUGLIA,LISTA CIVICA - IMPEGNO CIVICO,INGLESE CRISTIANO,2016,711
GINOSA,TARANTO,PUGLIA,LISTA CIVICA - LIBERA MENTE CON INGLESE,INGLESE CRISTIANO,2016,564
GROTTAGLIE,TARANTO,PUGLIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,SANTORO MICHELE,2016,472
GROTTAGLIE,TARANTO,PUGLIA,CONSERVATORI E RIFORMISTI,SANTORO MICHELE,2016,424
GROTTAGLIE,TARANTO,PUGLIA,LISTA CIVICA - GROTTAGLIE CAMBIA,SANTORO MICHELE,2016,156
GROTTAGLIE,TARANTO,PUGLIA,PARTITO DEMOCRATICO,DI PALMA PIERLUIGI UMBERTO,2016,2585
GINOSA,TARANTO,PUGLIA,LISTA CIVICA - PROGETTO GALANTE,INGLESE CRISTIANO,2016,95
GINOSA,TARANTO,PUGLIA,PARTITO DEMOCRATICO,PIZZULLI FRANCESCO,2016,1224
GINOSA,TARANTO,PUGLIA,LISTA CIVICA - GUARDIAMO LONTANO,PIZZULLI FRANCESCO,2016,381
GINOSA,TARANTO,PUGLIA,LISTA CIVICA - PER GINOSA E MARINA DI GINOSA,CALABRESE RAFFAELE,2016,388
GINOSA,TARANTO,PUGLIA,LISTA CIVICA - FORZA GINOSA E MARINA DI GINOSA,CALABRESE RAFFAELE,2016,191
GROTTAGLIE,TARANTO,PUGLIA,LISTA CIVICA - VOLARE ALTO,DI PALMA PIERLUIGI UMBERTO,2016,1191
GROTTAGLIE,TARANTO,PUGLIA,LISTA CIVICA - LA PUGLIA IN PIÙ,DI PALMA PIERLUIGI UMBERTO,2016,811
GROTTAGLIE,TARANTO,PUGLIA,UNIONE DI CENTRO-CEN. DEMOCRATICO-ALTRI,DI PALMA PIERLUIGI UMBERTO,2016,622
GROTTAGLIE,TARANTO,PUGLIA,LISTA CIVICA - GROTTAGLIE POPOLARE,DI PALMA PIERLUIGI UMBERTO,2016,567
GINOSA,TARANTO,PUGLIA,LISTA CIVICA - CIVICA VENTICINQUE,CALABRESE RAFFAELE,2016,136
GINOSA,TARANTO,PUGLIA,LISTA CIVICA - INSIEME,SORRENTI FLORINDA,2016,91
GINOSA,TARANTO,PUGLIA,LISTA CIVICA - CITTÀ FUTURA,SORRENTI FLORINDA,2016,69
GROTTAGLIE,TARANTO,PUGLIA,LISTA CIVICA - SOL'ITALIA,SISTO SERGIO,2016,40
FRAGAGNANO,TARANTO,PUGLIA,LISTA CIVICA - FRAGAGNANO 2 PUNTO ZERO,FISCHETTI GIUSEPPE,2016,1053
FRAGAGNANO,TARANTO,PUGLIA,LISTA CIVICA - SÌ AMO FRAGAGNANO,ANDRISANO LINO,2016,987
FRAGAGNANO,TARANTO,PUGLIA,LISTA CIVICA - ALLEANZA CIVICA S.O.S.,MAURO GIUSEPPE,2016,638
FRAGAGNANO,TARANTO,PUGLIA,LISTA CIVICA - IL BENE COMUNE,DE CARLO LORENZO SANTO,2016,521
FRAGAGNANO,TARANTO,PUGLIA,LISTA CIVICA - PARTECIPAZIONE DEMOCRATICA,CEDRONE LEA,2016,295
AVETRANA,TARANTO,PUGLIA,LISTA CIVICA - PER AVETRANA,MINO' ANTONIO,2016,1601
AVETRANA,TARANTO,PUGLIA,LISTA CIVICA - CAMBIAMO AVETRANA,MICELLI EMANUELE,2016,1418
AVETRANA,TARANTO,PUGLIA,LISTA CIVICA - AVETRANA RIPARTE,PETRACCA ROSARIA,2016,1392
AVETRANA,TARANTO,PUGLIA,UNIONE DI CENTRO,SCARCIGLIA ANTONIO FERNANDO,2016,112
AVETRANA,TARANTO,PUGLIA,LISTA CIVICA - DUE SICILIE,RIZZELLO POMPILIO CESARE,2016,24
TRINITAPOLI,BARLETTA-ANDRIA-TRANI,PUGLIA,LISTA CIVICA - RINASCITA TRINITAPOLESE 2.0,DI FEO FRANCESCO,2016,3194
TRINITAPOLI,BARLETTA-ANDRIA-TRANI,PUGLIA,LISTA CIVICA - LILLINO BARISCIANO SINDACO,BARISCIANO ARCANGELO,2016,2768
TRINITAPOLI,BARLETTA-ANDRIA-TRANI,PUGLIA,LISTA CIVICA - TRINITAPOLI NEL CUORE,TARANTINO ANNA MARIA,2016,1828
TRINITAPOLI,BARLETTA-ANDRIA-TRANI,PUGLIA,MOVIMENTO 5 STELLE.IT,MARRONE FRANCESCO,2016,1009
SPINAZZOLA,BARLETTA-ANDRIA-TRANI,PUGLIA,LISTA CIVICA - VIVIAMO SPINAZZOLA,PATRUNO MICHELE,2016,1466
SPINAZZOLA,BARLETTA-ANDRIA-TRANI,PUGLIA,LISTA CIVICA - #ÈILMOMENTO,PIERRO FELICE,2016,1382
SPINAZZOLA,BARLETTA-ANDRIA-TRANI,PUGLIA,MOVIMENTO 5 STELLE.IT,SERCHISU ANNA,2016,1127
MINERVINO MURGE,BARLETTA-ANDRIA-TRANI,PUGLIA,LISTA CIVICA - SÌAMO MINERVINO,MANCINI MARIA LAURA DETTA LALLA,2016,2007
MINERVINO MURGE,BARLETTA-ANDRIA-TRANI,PUGLIA,LISTA CIVICA - L'ULIVO 2.0,SUPERBO MARIO GENNARO DETTO RINO,2016,1883
MINERVINO MURGE,BARLETTA-ANDRIA-TRANI,PUGLIA,LISTA CIVICA - LA MIA CITTÀ,DELLA CROCE MICHELE,2016,1225
MINERVINO MURGE,BARLETTA-ANDRIA-TRANI,PUGLIA,MOVIMENTO 5 STELLE.IT,CANNONE STEFANIA,2016,566
OLIVETO LUCANO,MATERA,BASILICATA,LISTA CIVICA - RINNOVIAMO OLIVETO,ROMANO ANTONIO,2016,188
OLIVETO LUCANO,MATERA,BASILICATA,LISTA CIVICA - OLIVETO UNITA,TREVIGNO ANNA,2016,156
MONTESCAGLIOSO,MATERA,BASILICATA,LISTA CIVICA - RINASCITA MONTESE,ZITO VINCENZO,2016,2634
MONTESCAGLIOSO,MATERA,BASILICATA,LISTA CIVICA - MONTE IN TESTA,CIFARELLI ROSA ANNA,2016,2424
MONTESCAGLIOSO,MATERA,BASILICATA,MOVIMENTO 5 STELLE.IT,DITARANTO GIUSEPPE,2016,760
FERRANDINA,MATERA,BASILICATA,LISTA CIVICA - FERRANDINA BENE COMUNE,MARTOCCIA GENNARO,2016,2688
FERRANDINA,MATERA,BASILICATA,LISTA CIVICA - FERRANDINA È FUTURO,D'AMELIO SAVERIO,2016,1700
FERRANDINA,MATERA,BASILICATA,LISTA CIVICA - FERRANDINA RIPARTE,STIGLIANO LEONARDO DETTO DINO,2016,1176
GROTTOLE,MATERA,BASILICATA,CEN-SIN(LS.CIVICHE) - CENTROSINISTRA PER GROTTOLE,DE GIACOMO FRANCESCO,2016,834
GROTTOLE,MATERA,BASILICATA,LISTA CIVICA - IDEA PER GROTTOLE,DE VITO ANGELO,2016,656
ALIANO,MATERA,BASILICATA,LISTA CIVICA - ALIANO OLTRE,DE LORENZO LUIGI,2016,470
ALIANO,MATERA,BASILICATA,LISTA CIVICA - ALIANO PIU',LATRONICO DONATA,2016,87
TRECCHINA,POTENZA,BASILICATA,LISTA CIVICA - INSIEME PER LA CONTINUITA',IANNOTTI LUDOVICO,2016,1260
TRECCHINA,POTENZA,BASILICATA,LISTA CIVICA - LA LIBERTÀ È PARTECIPAZIONE,CANTISANI RITA CARMELA,2016,247
TRECCHINA,POTENZA,BASILICATA,LISTA CIVICA - PER TRECCHINA,ORRICO GIOVANNI,2016,63
TRAMUTOLA,POTENZA,BASILICATA,LISTA CIVICA - TRAMUTOLA NEL CUORE,CARILE FRANCESCO,2016,917
TRAMUTOLA,POTENZA,BASILICATA,LISTA CIVICA - PER TRAMUTOLA,ORIOLO NUNZIO,2016,895
TRAMUTOLA,POTENZA,BASILICATA,LISTA CIVICA - TRAMUTOLA IN COMUNE,BRANDA MICHELE,2016,329
SARCONI,POTENZA,BASILICATA,LISTA CIVICA - PER IL NOSTRO PAESE,MARTE CESARE,2016,564
SARCONI,POTENZA,BASILICATA,LISTA CIVICA - UN PAESE PER TUTTI,LAPADULA ROBERTO,2016,415
SAN MARTINO D'AGRI,POTENZA,BASILICATA,LISTA CIVICA - INSIEME LIBERA MENTE,RANUCCI AMEDEO,2016,307
SAN MARTINO D'AGRI,POTENZA,BASILICATA,PARTITO DEMOCRATICO,ROBORTELLA GIOVANNI,2016,279
SAN CHIRICO RAPARO,POTENZA,BASILICATA,PARTITO DEMOCRATICO,BORNEO CLAUDIO,2016,451
SAN CHIRICO RAPARO,POTENZA,BASILICATA,LISTA CIVICA - INSIEME,PRESTERA EUGENIO,2016,135
RIPACANDIDA,POTENZA,BASILICATA,PARTITO DEMOCRATICO-PART. SOC.IT,PACE ANTONIO,2016,544
RIPACANDIDA,POTENZA,BASILICATA,LISTA CIVICA - INSIEME PER CAMBIARE,CRIPEZZI DONATO DESIR MICHELE PIO,2016,384
RIPACANDIDA,POTENZA,BASILICATA,LISTA CIVICA - CIVICA PER RIPACANDIDA,ANNUNZIATA GIUSEPPE,2016,162
RIONERO IN VULTURE,POTENZA,BASILICATA,LISTA CIVICA - INSIEME PER RIONERO,DI TORO LUIGI,2016,4064
RIONERO IN VULTURE,POTENZA,BASILICATA,LISTA CIVICA - RIONERO #CAMBIAMOINSIEME,DI LUCCHIO VINCENZO,2016,3367
